---------------------------------------------------------------------------------
Circuit name : TRO_10_09_E0101
Number of reported fatal errors: 0
Number of reported errors: 0
Number of reported warnings: 108
---------------------------------------------------------------------------------
Warning with code: RATED_VOLTAGE_NOT_DEFINED was reported in following situations:
	 - Equipment doesn't have RatedVoltage defined - Equipment ID: 7435.571313174111426205.Breaker
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.392023482520767, Line id: UndergroundElectricLineSegment.6342307, Point Element ID: Station.6971
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.33635621064278, Line id: UndergroundElectricLineSegment.6565199, Point Element ID: Station.6971
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.487582632922855, Line id: UndergroundElectricLineSegment.6342311, Point Element ID: Station.6971
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.759277715395352, Line id: UndergroundElectricLineSegment.6342305, Point Element ID: Station.6972
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.550482930459387, Line id: UndergroundElectricLineSegment.397786, Point Element ID: Station.2214
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.615444396396493, Line id: UndergroundElectricLineSegment.6335615, Point Element ID: Station.6965
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.619781368179722, Line id: UndergroundElectricLineSegment.6335612, Point Element ID: Station.6962
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.617412325544793, Line id: UndergroundElectricLineSegment.6335633, Point Element ID: Station.6965
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.608037487562911, Line id: UndergroundElectricLineSegment.6438493, Point Element ID: Station.6962
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.554313885026316, Line id: UndergroundElectricLineSegment.6928846, Point Element ID: Station.7081
	 - Locations of electrically connected line and point element do not match. Minimal distance = 0.556032645097662, Line id: UndergroundElectricLineSegment.6928848, Point Element ID: Station.7081
